Word,Length of characters,Frequency rank,Relative frequency
之前,2,149,0.0008274036074797286
提供,2,149,0.0008274036074797286
軍隊,2,149,0.0008274036074797286
稱,1,149,0.0008274036074797286
一樣,2,169,0.00077224336698108
由於,2,169,0.00077224336698108
使用,2,169,0.00077224336698108
新,1,169,0.00077224336698108
歐,1,169,0.00077224336698108
給,1,169,0.00077224336698108
不同,2,169,0.00077224336698108
人們,2,169,0.00077224336698108
德國,2,169,0.00077224336698108
不是,2,169,0.00077224336698108
六,1,169,0.00077224336698108
法國,2,169,0.00077224336698108
研究,2,169,0.00077224336698108
希望,2,169,0.00077224336698108
一些,2,169,0.00077224336698108
期間,2,169,0.00077224336698108
當時,2,169,0.00077224336698108
如,1,169,0.00077224336698108
非常,2,169,0.00077224336698108
發現,2,169,0.00077224336698108
第二,2,183,0.0007170831264824315
重要,2,183,0.0007170831264824315
歐洲,2,183,0.0007170831264824315
去,1,183,0.0007170831264824315
調查,2,183,0.0007170831264824315
出現,2,183,0.0007170831264824315
特別,2,183,0.0007170831264824315
時間,2,183,0.0007170831264824315
你,1,183,0.0007170831264824315
比,1,183,0.0007170831264824315
部分,2,183,0.0007170831264824315
只,1,183,0.0007170831264824315
經濟,2,183,0.0007170831264824315
發展,2,183,0.0007170831264824315
超過,2,202,0.0006619228859837829
獨立,2,202,0.0006619228859837829
方法,2,202,0.0006619228859837829
地方,2,202,0.0006619228859837829
處,1,202,0.0006619228859837829
技術,2,202,0.0006619228859837829
約,1,202,0.0006619228859837829
問題,2,202,0.0006619228859837829
事件,2,202,0.0006619228859837829
得,1,202,0.0006619228859837829
十,1,202,0.0006619228859837829
根據,2,202,0.0006619228859837829
它們,2,202,0.0006619228859837829
四,1,202,0.0006619228859837829
項,1,202,0.0006619228859837829
希臘,2,202,0.0006619228859837829
政治,2,202,0.0006619228859837829
只有,2,202,0.0006619228859837829
情況,2,202,0.0006619228859837829
什麼,2,222,0.0006067626454851344
裡,1,222,0.0006067626454851344
天,1,222,0.0006067626454851344
座,1,222,0.0006067626454851344
另,1,222,0.0006067626454851344
一起,2,222,0.0006067626454851344
關於,2,222,0.0006067626454851344
要求,2,222,0.0006067626454851344
未,1,222,0.0006067626454851344
看,1,222,0.0006067626454851344
看到,2,222,0.0006067626454851344
做,1,222,0.0006067626454851344
代表,2,222,0.0006067626454851344
事,1,222,0.0006067626454851344
數據,2,222,0.0006067626454851344
人口,2,222,0.0006067626454851344
必須,2,222,0.0006067626454851344
宣布,2,222,0.0006067626454851344
則,1,222,0.0006067626454851344
曾,1,222,0.0006067626454851344
全球,2,250,0.0005516024049864857
最高,2,250,0.0005516024049864857
形成,2,250,0.0005516024049864857
活動,2,250,0.0005516024049864857
起,1,250,0.0005516024049864857
投資,2,250,0.0005516024049864857
發布,2,250,0.0005516024049864857
進入,2,250,0.0005516024049864857
像,1,250,0.0005516024049864857
特朗普,3,250,0.0005516024049864857
想,1,250,0.0005516024049864857
系列,2,250,0.0005516024049864857
幫助,2,250,0.0005516024049864857
家,1,250,0.0005516024049864857
水平,2,250,0.0005516024049864857
南,1,250,0.0005516024049864857
存在,2,250,0.0005516024049864857
所以,2,250,0.0005516024049864857
才,1,250,0.0005516024049864857
歲,1,250,0.0005516024049864857
隨後,2,250,0.0005516024049864857
而且,2,250,0.0005516024049864857
提出,2,250,0.0005516024049864857
生活,2,250,0.0005516024049864857
擁有,2,250,0.0005516024049864857
市場,2,250,0.0005516024049864857
計劃,2,250,0.0005516024049864857
條約,2,250,0.0005516024049864857
行動,2,289,0.0004964421644878371
顯示,2,289,0.0004964421644878371
協議,2,289,0.0004964421644878371
至少,2,289,0.0004964421644878371
投票,2,289,0.0004964421644878371
七,1,289,0.0004964421644878371
故事,2,289,0.0004964421644878371
選舉,2,289,0.0004964421644878371
屬,1,289,0.0004964421644878371
週,1,289,0.0004964421644878371
羅馬,2,289,0.0004964421644878371
都是,2,289,0.0004964421644878371
通常,2,289,0.0004964421644878371
明顯,2,289,0.0004964421644878371
下來,2,289,0.0004964421644878371
目前,2,289,0.0004964421644878371
幾乎,2,289,0.0004964421644878371
還是,2,289,0.0004964421644878371
關係,2,289,0.0004964421644878371
帝國,2,289,0.0004964421644878371
例如,2,289,0.0004964421644878371
就是,2,289,0.0004964421644878371
國際,2,289,0.0004964421644878371
保護,2,289,0.0004964421644878371
北部,2,289,0.0004964421644878371
為了,2,289,0.0004964421644878371
管理,2,289,0.0004964421644878371
任何,2,289,0.0004964421644878371
出,1,289,0.0004964421644878371
比賽,2,289,0.0004964421644878371
美,1,289,0.0004964421644878371
天皇,2,289,0.0004964421644878371
大,1,289,0.0004964421644878371
說道,2,289,0.0004964421644878371
地中海,3,289,0.0004964421644878371
社會,2,289,0.0004964421644878371
合作,2,289,0.0004964421644878371
原因,2,289,0.0004964421644878371
信息,2,289,0.0004964421644878371
澳大利亞,4,346,0.00044128192398918857
甚至,2,346,0.00044128192398918857
大量,2,346,0.00044128192398918857
整個,2,346,0.00044128192398918857
目標,2,346,0.00044128192398918857
改變,2,346,0.00044128192398918857
銀行,2,346,0.00044128192398918857
價格,2,346,0.00044128192398918857
自由,2,346,0.00044128192398918857
自然,2,346,0.00044128192398918857
時候,2,346,0.00044128192398918857
增長,2,346,0.00044128192398918857
那些,2,346,0.00044128192398918857
土地,2,346,0.00044128192398918857
飛機,2,346,0.00044128192398918857
直接,2,346,0.00044128192398918857
意大利,3,346,0.00044128192398918857
離開,2,346,0.00044128192398918857
應該,2,346,0.00044128192398918857
數,1,346,0.00044128192398918857
資源,2,346,0.00044128192398918857
控制,2,346,0.00044128192398918857
擔任,2,346,0.00044128192398918857
告訴,2,346,0.00044128192398918857
五,1,346,0.00044128192398918857
解釋,2,346,0.00044128192398918857
又,1,346,0.00044128192398918857
大部分,3,346,0.00044128192398918857
是否,2,346,0.00044128192398918857
最大,2,346,0.00044128192398918857
組成,2,346,0.00044128192398918857
美洲,2,346,0.00044128192398918857
共同,2,346,0.00044128192398918857
無法,2,346,0.00044128192398918857
妻子,2,346,0.00044128192398918857
幾,1,346,0.00044128192398918857
具有,2,346,0.00044128192398918857
時代,2,346,0.00044128192398918857
持續,2,346,0.00044128192398918857
這裡,2,346,0.00044128192398918857
聯邦,2,346,0.00044128192398918857
這樣,2,346,0.00044128192398918857
繼續,2,346,0.00044128192398918857
行為,2,346,0.00044128192398918857
越來越,3,346,0.00044128192398918857
大陸,2,346,0.00044128192398918857
挑戰,2,346,0.00044128192398918857
寫,1,346,0.00044128192398918857
最終,2,346,0.00044128192398918857
實際,2,346,0.00044128192398918857
隨,1,346,0.00044128192398918857
以前,2,346,0.00044128192398918857
有關,2,346,0.00044128192398918857
平均,2,346,0.00044128192398918857
再,1,346,0.00044128192398918857
統治,2,346,0.00044128192398918857
學習,2,346,0.00044128192398918857
安全,2,407,0.00038612168349054
不能,2,407,0.00038612168349054
知道,2,407,0.00038612168349054
同樣,2,407,0.00038612168349054
不斷,2,407,0.00038612168349054
應用,2,407,0.00038612168349054
歌曲,2,407,0.00038612168349054
且,1,407,0.00038612168349054
山脈,2,407,0.00038612168349054
導演,2,407,0.00038612168349054
學生,2,407,0.00038612168349054
基礎,2,407,0.00038612168349054
本,1,407,0.00038612168349054
汽車,2,407,0.00038612168349054
場,1,407,0.00038612168349054
回到,2,407,0.00038612168349054
以來,2,407,0.00038612168349054
帶來,2,407,0.00038612168349054
很大,2,407,0.00038612168349054
名字,2,407,0.00038612168349054
民族,2,407,0.00038612168349054
孩子,2,407,0.00038612168349054
現代,2,407,0.00038612168349054
出演,2,407,0.00038612168349054
馬其頓,3,407,0.00038612168349054
時期,2,407,0.00038612168349054
香港,2,407,0.00038612168349054
附近,2,407,0.00038612168349054
出生,2,407,0.00038612168349054
建議,2,407,0.00038612168349054
法律,2,407,0.00038612168349054
創作,2,407,0.00038612168349054
死,1,407,0.00038612168349054
人員,2,407,0.00038612168349054
每個,2,407,0.00038612168349054
手機,2,407,0.00038612168349054
似乎,2,407,0.00038612168349054
跟,1,407,0.00038612168349054
卻,1,407,0.00038612168349054
那裡,2,407,0.00038612168349054
革命,2,407,0.00038612168349054
增加,2,407,0.00038612168349054
埃及,2,407,0.00038612168349054
宗教,2,407,0.00038612168349054
航空,2,407,0.00038612168349054
進,1,407,0.00038612168349054
學校,2,407,0.00038612168349054
產生,2,407,0.00038612168349054
不會,2,407,0.00038612168349054
共和黨,3,407,0.00038612168349054
完全,2,407,0.00038612168349054
音樂,2,407,0.00038612168349054
責任,2,407,0.00038612168349054
衝突,2,407,0.00038612168349054
均,1,407,0.00038612168349054
西班牙,3,407,0.00038612168349054
第三,2,407,0.00038612168349054
起來,2,407,0.00038612168349054
非,1,407,0.00038612168349054
程度,2,407,0.00038612168349054
張,1,407,0.00038612168349054
南部,2,472,0.00033096144299189144
佔據,2,472,0.00033096144299189144
並且,2,472,0.00033096144299189144
朋友,2,472,0.00033096144299189144
參與,2,472,0.00033096144299189144
傳統,2,472,0.00033096144299189144
全國,2,472,0.00033096144299189144
接,1,472,0.00033096144299189144
更多,2,472,0.00033096144299189144
加拿大,3,472,0.00033096144299189144
教育,2,472,0.00033096144299189144
再次,2,472,0.00033096144299189144
貿易,2,472,0.00033096144299189144
組織,2,472,0.00033096144299189144
賬戶,2,472,0.00033096144299189144
作品,2,472,0.00033096144299189144
最近,2,472,0.00033096144299189144
的話,2,472,0.00033096144299189144
另外,2,472,0.00033096144299189144
設計,2,472,0.00033096144299189144
預測,2,472,0.00033096144299189144
變,1,472,0.00033096144299189144
降低,2,472,0.00033096144299189144
試圖,2,472,0.00033096144299189144
受,1,472,0.00033096144299189144
主義,2,472,0.00033096144299189144
英,1,472,0.00033096144299189144
結束,2,472,0.00033096144299189144
選擇,2,472,0.00033096144299189144
放棄,2,472,0.00033096144299189144
西班牙語,4,472,0.00033096144299189144
拒絕,2,472,0.00033096144299189144
環境,2,472,0.00033096144299189144
建築,2,472,0.00033096144299189144
十分,2,472,0.00033096144299189144
國王,2,472,0.00033096144299189144
鎊,1,472,0.00033096144299189144
或者,2,472,0.00033096144299189144
日本,2,472,0.00033096144299189144
報告,2,472,0.00033096144299189144
件,1,472,0.00033096144299189144
經常,2,472,0.00033096144299189144
適用,2,472,0.00033096144299189144
警方,2,472,0.00033096144299189144
如此,2,472,0.00033096144299189144
相關,2,472,0.00033096144299189144
等,1,472,0.00033096144299189144
點,1,472,0.00033096144299189144
道,1,472,0.00033096144299189144
破產,2,472,0.00033096144299189144
住,1,472,0.00033096144299189144
巴黎,2,472,0.00033096144299189144
感到,2,472,0.00033096144299189144
沒,1,472,0.00033096144299189144
支持,2,472,0.00033096144299189144
部隊,2,472,0.00033096144299189144
高,1,472,0.00033096144299189144
邊境,2,472,0.00033096144299189144
份,1,472,0.00033096144299189144
全,1,472,0.00033096144299189144
氣候,2,472,0.00033096144299189144
北京,2,472,0.00033096144299189144
大學,2,472,0.00033096144299189144
早,1,472,0.00033096144299189144
變化,2,472,0.00033096144299189144
商業,2,590,0.0002758012024932429
誰,1,590,0.0002758012024932429
候選人,3,590,0.0002758012024932429
總,1,590,0.0002758012024932429
東西,2,590,0.0002758012024932429
表達,2,590,0.0002758012024932429
仍,1,590,0.0002758012024932429
權力,2,590,0.0002758012024932429
變得,2,590,0.0002758012024932429
人士,2,590,0.0002758012024932429
扮演,2,590,0.0002758012024932429
雖然,2,590,0.0002758012024932429
受到,2,590,0.0002758012024932429
藝術家,3,590,0.0002758012024932429
戰役,2,590,0.0002758012024932429
聯盟,2,590,0.0002758012024932429
權利,2,590,0.0002758012024932429
意義,2,590,0.0002758012024932429
取得,2,590,0.0002758012024932429
強調,2,590,0.0002758012024932429
照片,2,590,0.0002758012024932429
清朝,2,590,0.0002758012024932429
公園,2,590,0.0002758012024932429
文明,2,590,0.0002758012024932429
和平,2,590,0.0002758012024932429
利用,2,590,0.0002758012024932429
集,1,590,0.0002758012024932429
會議,2,590,0.0002758012024932429
建,1,590,0.0002758012024932429
不得,2,590,0.0002758012024932429
冠軍,2,590,0.0002758012024932429
表明,2,590,0.0002758012024932429
分析,2,590,0.0002758012024932429
保持,2,590,0.0002758012024932429
先生,2,590,0.0002758012024932429
證明,2,590,0.0002758012024932429
參加,2,590,0.0002758012024932429
危機,2,590,0.0002758012024932429
過去,2,590,0.0002758012024932429
阿爾巴尼亞,5,590,0.0002758012024932429
展示,2,590,0.0002758012024932429
多數,2,590,0.0002758012024932429
俄國,2,590,0.0002758012024932429
未來,2,590,0.0002758012024932429
媒體,2,590,0.0002758012024932429
值得,2,590,0.0002758012024932429
協會,2,590,0.0002758012024932429
釙,1,590,0.0002758012024932429
對於,2,590,0.0002758012024932429
羅娜,2,590,0.0002758012024932429
分別,2,590,0.0002758012024932429
修道院,3,590,0.0002758012024932429
簽訂,2,590,0.0002758012024932429
智能,2,590,0.0002758012024932429
女,1,590,0.0002758012024932429
缺少,2,590,0.0002758012024932429
初,1,590,0.0002758012024932429
專輯,2,590,0.0002758012024932429
北,1,590,0.0002758012024932429
地面,2,590,0.0002758012024932429
部,1,590,0.0002758012024932429
工具,2,590,0.0002758012024932429
稱呼,2,590,0.0002758012024932429
減少,2,590,0.0002758012024932429
每,1,590,0.0002758012024932429
力量,2,590,0.0002758012024932429
加勒比海,4,590,0.0002758012024932429
大眾,2,590,0.0002758012024932429
河流,2,590,0.0002758012024932429
演出,2,590,0.0002758012024932429
準備,2,590,0.0002758012024932429
地點,2,590,0.0002758012024932429
好,1,590,0.0002758012024932429
費用,2,590,0.0002758012024932429
戲劇,2,590,0.0002758012024932429
間,1,590,0.0002758012024932429
觀眾,2,590,0.0002758012024932429
討論,2,590,0.0002758012024932429
大約,2,590,0.0002758012024932429
理論,2,590,0.0002758012024932429
元素,2,590,0.0002758012024932429
出版,2,590,0.0002758012024932429
訓練,2,590,0.0002758012024932429
健康,2,590,0.0002758012024932429
勝利,2,590,0.0002758012024932429
房地產,3,590,0.0002758012024932429
一世,2,590,0.0002758012024932429
能力,2,590,0.0002758012024932429
當然,2,590,0.0002758012024932429
家庭,2,590,0.0002758012024932429
債券,2,590,0.0002758012024932429
服務,2,590,0.0002758012024932429
喜歡,2,590,0.0002758012024932429
聖,1,590,0.0002758012024932429
文化,2,590,0.0002758012024932429
腫瘤,2,590,0.0002758012024932429
語言,2,590,0.0002758012024932429
那麼,2,590,0.0002758012024932429
人類,2,590,0.0002758012024932429
島嶼,2,590,0.0002758012024932429
完成,2,590,0.0002758012024932429
新聞,2,590,0.0002758012024932429
找到,2,590,0.0002758012024932429
板塊,2,590,0.0002758012024932429
沙漠,2,590,0.0002758012024932429
俄羅斯,3,590,0.0002758012024932429
非洲,2,590,0.0002758012024932429
負責,2,590,0.0002758012024932429
書,1,590,0.0002758012024932429
墨西哥,3,590,0.0002758012024932429
公眾,2,590,0.0002758012024932429
馬克,2,590,0.0002758012024932429
承擔,2,590,0.0002758012024932429
之中,2,590,0.0002758012024932429
女士,2,590,0.0002758012024932429
嗎,1,590,0.0002758012024932429
描述,2,590,0.0002758012024932429
年輕,2,590,0.0002758012024932429
怎麼,2,774,0.00022064096199459428
過程,2,774,0.00022064096199459428
教堂,2,774,0.00022064096199459428
想法,2,774,0.00022064096199459428
部長,2,774,0.00022064096199459428
積極,2,774,0.00022064096199459428
地球,2,774,0.00022064096199459428
如何,2,774,0.00022064096199459428
同盟,2,774,0.00022064096199459428
內容,2,774,0.00022064096199459428
征服,2,774,0.00022064096199459428
海岸,2,774,0.00022064096199459428
此次,2,774,0.00022064096199459428
電視,2,774,0.00022064096199459428
機率,2,774,0.00022064096199459428
較低,2,774,0.00022064096199459428
批評,2,774,0.00022064096199459428
克林頓,3,774,0.00022064096199459428
從未,2,774,0.00022064096199459428
上升,2,774,0.00022064096199459428
公爵,2,774,0.00022064096199459428
西格爾,3,774,0.00022064096199459428
返回,2,774,0.00022064096199459428
軍事,2,774,0.00022064096199459428
首,1,774,0.00022064096199459428
聯繫,2,774,0.00022064096199459428
僅,1,774,0.00022064096199459428
未能,2,774,0.00022064096199459428
國民,2,774,0.00022064096199459428
機構,2,774,0.00022064096199459428
首次,2,774,0.00022064096199459428
中心,2,774,0.00022064096199459428
警告,2,774,0.00022064096199459428
面對,2,774,0.00022064096199459428
者,1,774,0.00022064096199459428
三世,2,774,0.00022064096199459428
八,1,774,0.00022064096199459428
警察,2,774,0.00022064096199459428
運河,2,774,0.00022064096199459428
打,1,774,0.00022064096199459428
時任,2,774,0.00022064096199459428
穿過,2,774,0.00022064096199459428
那樣,2,774,0.00022064096199459428
得到,2,774,0.00022064096199459428
遊行,2,774,0.00022064096199459428
去年,2,774,0.00022064096199459428
關注,2,774,0.00022064096199459428
鴉片,2,774,0.00022064096199459428
高爾夫,3,774,0.00022064096199459428
當天,2,774,0.00022064096199459428
比如,2,774,0.00022064096199459428
競爭,2,774,0.00022064096199459428
動物,2,774,0.00022064096199459428
追溯,2,774,0.00022064096199459428
根本,2,774,0.00022064096199459428
顏色,2,774,0.00022064096199459428
來源,2,774,0.00022064096199459428
承認,2,774,0.00022064096199459428
生命,2,774,0.00022064096199459428
私人,2,774,0.00022064096199459428
造成,2,774,0.00022064096199459428
男性,2,774,0.00022064096199459428
出來,2,774,0.00022064096199459428
倫敦,2,774,0.00022064096199459428
唱片,2,774,0.00022064096199459428
項目,2,774,0.00022064096199459428
更好,2,774,0.00022064096199459428
僅僅,2,774,0.00022064096199459428
開放,2,774,0.00022064096199459428
土耳其,3,774,0.00022064096199459428
處理,2,774,0.00022064096199459428
以外,2,774,0.00022064096199459428
植物,2,774,0.00022064096199459428
即,1,774,0.00022064096199459428
科學,2,774,0.00022064096199459428
步,1,774,0.00022064096199459428
贏得,2,774,0.00022064096199459428
cnn,3,774,0.00022064096199459428
身體,2,774,0.00022064096199459428
藝術,2,774,0.00022064096199459428
文學,2,774,0.00022064096199459428
抵抗,2,774,0.00022064096199459428
少數,2,774,0.00022064096199459428
相似,2,774,0.00022064096199459428
外,1,774,0.00022064096199459428
交通,2,774,0.00022064096199459428
敵人,2,774,0.00022064096199459428
最新,2,774,0.00022064096199459428
也許,2,774,0.00022064096199459428
消息,2,774,0.00022064096199459428
殖民,2,774,0.00022064096199459428
難,1,774,0.00022064096199459428
生,1,774,0.00022064096199459428
米,1,774,0.00022064096199459428
用戶,2,774,0.00022064096199459428
樂隊,2,774,0.00022064096199459428
夏季,2,774,0.00022064096199459428
電子,2,774,0.00022064096199459428
半島,2,774,0.00022064096199459428
容易,2,774,0.00022064096199459428
移民,2,774,0.00022064096199459428
曾經,2,774,0.00022064096199459428
摩拉維亞,4,774,0.00022064096199459428
標記,2,774,0.00022064096199459428
廣告,2,774,0.00022064096199459428
奧斯曼,3,774,0.00022064096199459428
覺得,2,774,0.00022064096199459428
舉辦,2,774,0.00022064096199459428
日期,2,774,0.00022064096199459428
前往,2,774,0.00022064096199459428
九,1,774,0.00022064096199459428
指控,2,774,0.00022064096199459428
兒童,2,774,0.00022064096199459428
印度,2,774,0.00022064096199459428
報導,2,774,0.00022064096199459428
尋找,2,774,0.00022064096199459428
女人,2,774,0.00022064096199459428
作用,2,774,0.00022064096199459428
允許,2,774,0.00022064096199459428
據,1,774,0.00022064096199459428
逐漸,2,774,0.00022064096199459428
產品,2,774,0.00022064096199459428
後者,2,774,0.00022064096199459428
緩解,2,774,0.00022064096199459428
除,1,774,0.00022064096199459428
反對,2,774,0.00022064096199459428
您,1,774,0.00022064096199459428
投資人,3,774,0.00022064096199459428
來到,2,774,0.00022064096199459428
冬季,2,774,0.00022064096199459428
東,1,774,0.00022064096199459428
喀麥隆,3,774,0.00022064096199459428
方式,2,774,0.00022064096199459428
bbc,3,774,0.00022064096199459428
缺乏,2,774,0.00022064096199459428
補充,2,774,0.00022064096199459428
仍然,2,774,0.00022064096199459428
建造,2,774,0.00022064096199459428
歐洲人,3,774,0.00022064096199459428
大概,2,774,0.00022064096199459428
員工,2,774,0.00022064096199459428
人數,2,774,0.00022064096199459428
the,3,774,0.00022064096199459428
共和國,3,774,0.00022064096199459428
當地,2,774,0.00022064096199459428
單曲,2,774,0.00022064096199459428
需求,2,774,0.00022064096199459428
安大略省,4,774,0.00022064096199459428
地位,2,774,0.00022064096199459428
泰國,2,774,0.00022064096199459428
海洋,2,774,0.00022064096199459428
月份,2,774,0.00022064096199459428
水,1,774,0.00022064096199459428
對象,2,774,0.00022064096199459428
小型,2,774,0.00022064096199459428
丹內維爾克,5,774,0.00022064096199459428
破壞,2,774,0.00022064096199459428
夏天,2,774,0.00022064096199459428
唐納德,3,774,0.00022064096199459428
保證,2,774,0.00022064096199459428
製作,2,774,0.00022064096199459428
少,1,774,0.00022064096199459428
天氣,2,774,0.00022064096199459428
女兒,2,774,0.00022064096199459428
農曆,2,774,0.00022064096199459428
上漲,2,774,0.00022064096199459428
星期,2,774,0.00022064096199459428
發言人,3,774,0.00022064096199459428
記錄,2,774,0.00022064096199459428
封,1,774,0.00022064096199459428
壓力,2,774,0.00022064096199459428
更加,2,774,0.00022064096199459428
作家,2,774,0.00022064096199459428
拉費蒂,3,774,0.00022064096199459428
太,1,774,0.00022064096199459428
蒙古,2,774,0.00022064096199459428
儘管,2,774,0.00022064096199459428
到達,2,774,0.00022064096199459428
委員會,3,774,0.00022064096199459428
基金,2,774,0.00022064096199459428
棲息地,3,774,0.00022064096199459428
中期,2,774,0.00022064096199459428
里,1,774,0.00022064096199459428
企業,2,774,0.00022064096199459428
公開,2,1127,0.00016548072149594572
對方,2,1127,0.00016548072149594572
內戰,2,1127,0.00016548072149594572
領導人,3,1127,0.00016548072149594572
預計,2,1127,0.00016548072149594572
處罰,2,1127,0.00016548072149594572
大幅,2,1127,0.00016548072149594572
數量,2,1127,0.00016548072149594572
海上,2,1127,0.00016548072149594572
最好,2,1127,0.00016548072149594572
叛亂,2,1127,0.00016548072149594572
主題,2,1127,0.00016548072149594572
削減,2,1127,0.00016548072149594572
鼓勵,2,1127,0.00016548072149594572
雷達,2,1127,0.00016548072149594572
生涯,2,1127,0.00016548072149594572
意見,2,1127,0.00016548072149594572
希區柯克,4,1127,0.00016548072149594572
戰後,2,1127,0.00016548072149594572
溫斯頓,3,1127,0.00016548072149594572
明白,2,1127,0.00016548072149594572
皇帝,2,1127,0.00016548072149594572
相信,2,1127,0.00016548072149594572
猶太人,3,1127,0.00016548072149594572
王朝,2,1127,0.00016548072149594572
突然,2,1127,0.00016548072149594572
首都,2,1127,0.00016548072149594572
天主教,3,1127,0.00016548072149594572
節日,2,1127,0.00016548072149594572
重新,2,1127,0.00016548072149594572
授予,2,1127,0.00016548072149594572
發起,2,1127,0.00016548072149594572
支出,2,1127,0.00016548072149594572
郵件,2,1127,0.00016548072149594572
鬥爭,2,1127,0.00016548072149594572
合理,2,1127,0.00016548072149594572
金,1,1127,0.00016548072149594572
排除,2,1127,0.00016548072149594572
領域,2,1127,0.00016548072149594572
學院,2,1127,0.00016548072149594572
大使,2,1127,0.00016548072149594572
信仰,2,1127,0.00016548072149594572
發明,2,1127,0.00016548072149594572
