Word,Length of characters,Median duration,Frequency rank,Relative frequency
يجب,3,0.39,77,0.0013529732678668849
يحب,3,0.4599999999999999,79,0.0013311511183851609
مرة,3,0.48,79,0.0013311511183851609
سيارة,5,0.6599999999999999,81,0.001309328968903437
أكثر,4,0.4399999999999998,81,0.001309328968903437
قد,2,0.2299999999999997,83,0.0012656846699399891
الذهاب,6,0.54,83,0.0012656846699399891
يمكنني,6,0.6299999999999999,85,0.0012438625204582651
إنك,3,0.38,85,0.0012438625204582651
الجو,4,0.48,87,0.0012220403709765411
مكان,4,0.4850000000000003,87,0.0012220403709765411
إلا,3,0.3,88,0.0012002182214948171
الأفضل,6,0.5600000000000002,93,0.0011783960720130934
كثيرا,5,0.5950000000000002,93,0.0011783960720130934
تبدو,4,0.35,93,0.0011783960720130934
كرة,3,0.3599999999999999,93,0.0011783960720130934
أيمكنك,6,0.6799999999999999,93,0.0011783960720130934
ثلاثة,5,0.665,97,0.0011347517730496454
أليس,4,0.3600000000000001,97,0.0011347517730496454
لماذا,5,0.48,97,0.0011347517730496454
ليلة,4,0.4399999999999999,97,0.0011347517730496454
الباب,5,0.455,99,0.0010911074740861974
عادة,4,0.5099999999999999,99,0.0010911074740861974
نعم,3,0.5099999999999999,102,0.0010692853246044736
معي,3,0.4300000000000001,102,0.0010692853246044736
تحب,3,0.4000000000000001,102,0.0010692853246044736
الوقت,5,0.45,106,0.0010474631751227496
لديك,4,0.4250000000000001,106,0.0010474631751227496
عندما,5,0.475,106,0.0010474631751227496
الشهر,5,0.48,106,0.0010474631751227496
وقت,3,0.33,112,0.0010256410256410256
بسبب,4,0.4600000000000002,112,0.0010256410256410256
شكرا,4,0.48,112,0.0010256410256410256
أم,2,0.1899999999999999,112,0.0010256410256410256
تعرف,4,0.4299999999999999,112,0.0010256410256410256
أني,3,0.3599999999999999,112,0.0010256410256410256
كذلك,4,0.675,114,0.0010038188761593016
منذ,3,0.295,114,0.0010038188761593016
لو,2,0.1699999999999999,119,0.0009819967266775777
ساعة,4,0.5099999999999998,119,0.0009819967266775777
أنها,4,0.4599999999999999,119,0.0009819967266775777
ليست,4,0.4399999999999999,119,0.0009819967266775777
عند,3,0.26,119,0.0009819967266775777
جميل,4,0.5800000000000001,121,0.0009601745771958538
الرجل,5,0.4500000000000001,121,0.0009601745771958538
أيضا,4,0.4599999999999999,126,0.0009383524277141299
بوب,3,0.3500000000000001,126,0.0009383524277141299
أفضل,4,0.49,126,0.0009383524277141299
نحن,3,0.3499999999999998,126,0.0009383524277141299
حتى,3,0.3599999999999999,126,0.0009383524277141299
تريد,4,0.4399999999999999,130,0.0009165302782324059
أنك,3,0.445,130,0.0009165302782324059
الأرض,5,0.4399999999999997,130,0.0009165302782324059
بالأمس,6,0.705,130,0.0009165302782324059
أعتقد,5,0.56,132,0.0008947081287506819
المطر,5,0.5099999999999998,132,0.0008947081287506819
يبدو,4,0.415,134,0.000872885979268958
أيمكنني,7,0.6950000000000001,134,0.000872885979268958
الغرفة,6,0.6099999999999994,143,0.000851063829787234
ها,2,0.2399999999999999,143,0.000851063829787234
أذهب,4,0.4299999999999999,143,0.000851063829787234
جون,3,0.3699999999999999,143,0.000851063829787234
أستطيع,6,0.6099999999999999,143,0.000851063829787234
تتكلم,5,0.6400000000000001,143,0.000851063829787234
الولد,5,0.51,143,0.000851063829787234
اللغة,5,0.4100000000000001,143,0.000851063829787234
ألا,3,0.32,143,0.000851063829787234
للغاية,6,0.7350000000000001,152,0.00082924168030551
الكلب,5,0.4599999999999999,152,0.00082924168030551
طلبت,4,0.4199999999999999,152,0.00082924168030551
أربعة,5,0.77,152,0.00082924168030551
حصل,3,0.445,152,0.00082924168030551
لديه,4,0.475,152,0.00082924168030551
المال,5,0.5,152,0.00082924168030551
اليابان,7,0.6550000000000001,152,0.00082924168030551
أمريكا,6,0.6399999999999999,152,0.00082924168030551
لها,3,0.33,157,0.0008074195308237862
أكبر,4,0.4499999999999999,157,0.0008074195308237862
جميلة,5,0.6100000000000001,157,0.0008074195308237862
بك,2,0.3399999999999998,157,0.0008074195308237862
به,2,0.28,157,0.0008074195308237862
لديها,5,0.5,163,0.0007855973813420622
تعال,4,0.41,163,0.0007855973813420622
التلفاز,7,0.75,163,0.0007855973813420622
عليه,4,0.51,163,0.0007855973813420622
التي,4,0.3700000000000001,163,0.0007855973813420622
ذهب,3,0.3849999999999999,163,0.0007855973813420622
الطبيب,6,0.5499999999999999,169,0.0007637752318603383
لست,3,0.3500000000000001,169,0.0007637752318603383
الجميع,6,0.6000000000000001,169,0.0007637752318603383
أخي,3,0.3600000000000001,169,0.0007637752318603383
بإمكانك,7,0.7200000000000001,169,0.0007637752318603383
خمسة,4,0.76,169,0.0007637752318603383
طوال,4,0.4399999999999999,174,0.0007419530823786143
تذهب,4,0.4300000000000001,174,0.0007419530823786143
الناس,5,0.4699999999999999,174,0.0007419530823786143
المحطة,6,0.6950000000000001,174,0.0007419530823786143
يكن,3,0.2999999999999998,174,0.0007419530823786143
التنس,5,0.7000000000000002,181,0.0007201309328968903
يوما,4,0.3700000000000001,181,0.0007201309328968903
القهوة,6,0.6000000000000001,181,0.0007201309328968903
القليل,6,0.54,181,0.0007201309328968903
له,2,0.3000000000000002,181,0.0007201309328968903
أسرع,4,0.43,181,0.0007201309328968903
يكون,4,0.42,181,0.0007201309328968903
بسرعة,5,0.615,194,0.0006983087834151664
عشر,3,0.4000000000000001,194,0.0006983087834151664
الحياة,6,0.64,194,0.0006983087834151664
فعل,3,0.355,194,0.0006983087834151664
الرسالة,7,0.69,194,0.0006983087834151664
مشغولا,6,0.6000000000000001,194,0.0006983087834151664
سمحت,4,0.6199999999999999,194,0.0006983087834151664
المشكلة,7,0.6699999999999999,194,0.0006983087834151664
معك,3,0.4599999999999999,194,0.0006983087834151664
يمكن,4,0.445,194,0.0006983087834151664
اليابانية,9,0.865,194,0.0006983087834151664
طوكيو,5,0.5099999999999999,194,0.0006983087834151664
منه,3,0.3249999999999998,194,0.0006983087834151664
بد,2,0.2899999999999999,201,0.0006764866339334424
مني,3,0.3600000000000001,201,0.0006764866339334424
القدم,5,0.5100000000000002,201,0.0006764866339334424
الأسبوع,7,0.6599999999999999,201,0.0006764866339334424
جيدا,4,0.5600000000000003,201,0.0006764866339334424
النوم,5,0.4499999999999999,201,0.0006764866339334424
الله,4,0.4700000000000001,201,0.0006764866339334424
فيه,3,0.3600000000000003,202,0.0006546644844517185
أحتاج,5,0.52,211,0.0006328423349699946
العمل,5,0.52,211,0.0006328423349699946
الكتب,5,0.48,211,0.0006328423349699946
شخص,3,0.38,211,0.0006328423349699946
الماضي,6,0.6199999999999997,211,0.0006328423349699946
يعمل,4,0.4300000000000001,211,0.0006328423349699946
رأيت,4,0.4599999999999999,211,0.0006328423349699946
ولد,3,0.4000000000000001,211,0.0006328423349699946
جيدة,4,0.69,211,0.0006328423349699946
قال,3,0.315,223,0.0006110201854882706
جديدة,5,0.6250000000000002,223,0.0006110201854882706
خذ,2,0.2999999999999999,223,0.0006110201854882706
الحرب,5,0.4599999999999998,223,0.0006110201854882706
أعلم,4,0.4199999999999999,223,0.0006110201854882706
وصلت,4,0.4899999999999999,223,0.0006110201854882706
كبيرة,5,0.6199999999999999,223,0.0006110201854882706
فقط,3,0.415,223,0.0006110201854882706
واحدة,5,0.6599999999999999,223,0.0006110201854882706
يعرف,4,0.43,223,0.0006110201854882706
تعمل,4,0.4299999999999999,223,0.0006110201854882706
ستة,3,0.825,223,0.0006110201854882706
السنة,5,0.4599999999999999,234,0.0005891980360065467
حال,3,0.41,234,0.0005891980360065467
القطار,6,0.5999999999999996,234,0.0005891980360065467
كتابا,5,0.53,234,0.0005891980360065467
علينا,5,0.5000000000000001,234,0.0005891980360065467
البيانو,7,0.5800000000000001,234,0.0005891980360065467
أذكر,4,0.43,234,0.0005891980360065467
تسعة,4,0.78,234,0.0005891980360065467
سمعت,4,0.5,234,0.0005891980360065467
فرنسا,5,0.6399999999999999,234,0.0005891980360065467
عندي,4,0.3800000000000001,234,0.0005891980360065467
الطريق,6,0.6050000000000002,244,0.0005673758865248227
سنة,3,0.4550000000000001,244,0.0005673758865248227
تفضل,4,0.49,244,0.0005673758865248227
سبعة,4,0.855,244,0.0005673758865248227
لدينا,5,0.4599999999999999,244,0.0005673758865248227
رجل,3,0.45,244,0.0005673758865248227
الكلام,6,0.505,244,0.0005673758865248227
بيل,3,0.3850000000000001,244,0.0005673758865248227
الأمر,5,0.425,244,0.0005673758865248227
ان,2,0.17,244,0.0005673758865248227
صباح,4,0.56,253,0.0005455537370430987
الحقيقة,7,0.73,253,0.0005455537370430987
طالب,4,0.51,253,0.0005455537370430987
صحيح,4,0.6300000000000003,253,0.0005455537370430987
أعمل,4,0.51,253,0.0005455537370430987
ثمانية,6,0.91,253,0.0005455537370430987
أردت,4,0.3600000000000001,253,0.0005455537370430987
ساعدني,6,0.72,253,0.0005455537370430987
الشاي,5,0.5,253,0.0005455537370430987
أختي,4,0.415,263,0.0005237315875613748
الموسيقى,8,0.77,263,0.0005237315875613748
غير,3,0.305,263,0.0005237315875613748
الحليب,6,0.5800000000000001,263,0.0005237315875613748
تأكل,4,0.4649999999999999,263,0.0005237315875613748
أعطني,5,0.475,263,0.0005237315875613748
أيام,4,0.4949999999999999,263,0.0005237315875613748
تلعب,4,0.4199999999999999,263,0.0005237315875613748
يوجد,4,0.42,263,0.0005237315875613748
لندن,4,0.5099999999999999,263,0.0005237315875613748
الدراجة,7,0.71,276,0.0005019094380796508
الهاتف,6,0.6099999999999999,276,0.0005019094380796508
يستطيع,6,0.6500000000000001,276,0.0005019094380796508
طبيبة,5,0.6399999999999999,276,0.0005019094380796508
بي,2,0.27,276,0.0005019094380796508
مات,3,0.32,276,0.0005019094380796508
صفر,3,0.6000000000000001,276,0.0005019094380796508
السادسة,7,0.7000000000000002,276,0.0005019094380796508
عمي,3,0.4100000000000001,276,0.0005019094380796508
بما,3,0.3099999999999998,276,0.0005019094380796508
الحديقة,7,0.7200000000000002,276,0.0005019094380796508
تدرس,4,0.4499999999999997,276,0.0005019094380796508
يعيش,4,0.4699999999999998,276,0.0005019094380796508
السباحة,7,0.7400000000000001,289,0.0004800872885979269
لدى,3,0.2750000000000001,289,0.0004800872885979269
الخارج,6,0.595,289,0.0004800872885979269
أكون,4,0.375,289,0.0004800872885979269
أتى,3,0.3350000000000001,289,0.0004800872885979269
الجامعة,7,0.685,289,0.0004800872885979269
إثنان,5,0.755,289,0.0004800872885979269
تأتي,4,0.4299999999999998,289,0.0004800872885979269
عشرة,4,0.5449999999999999,289,0.0004800872885979269
بالنسبة,7,0.6349999999999998,289,0.0004800872885979269
حقا,3,0.5750000000000001,289,0.0004800872885979269
لغة,3,0.375,289,0.0004800872885979269
إلي,3,0.4199999999999999,289,0.0004800872885979269
قريبا,5,0.6699999999999999,306,0.00045826513911620295
أخيرا,5,0.57,306,0.00045826513911620295
مساعدتك,7,0.9899999999999998,306,0.00045826513911620295
كتاب,4,0.5199999999999999,306,0.00045826513911620295
تمطر,4,0.4599999999999999,306,0.00045826513911620295
أخبرني,6,0.6399999999999999,306,0.00045826513911620295
استمر,5,0.55,306,0.00045826513911620295
الأيام,6,0.6799999999999999,306,0.00045826513911620295
كما,3,0.2999999999999998,306,0.00045826513911620295
الباص,5,0.6200000000000001,306,0.00045826513911620295
هم,2,0.2400000000000002,306,0.00045826513911620295
السفر,5,0.56,306,0.00045826513911620295
الحافلة,7,0.7599999999999998,306,0.00045826513911620295
نفس,3,0.3099999999999998,306,0.00045826513911620295
تكون,4,0.3900000000000001,306,0.00045826513911620295
تحدث,4,0.5100000000000002,306,0.00045826513911620295
الأطفال,7,0.6200000000000001,306,0.00045826513911620295
زرت,3,0.3400000000000001,327,0.000436442989634479
التفاح,6,0.7700000000000001,327,0.000436442989634479
حالك,4,0.515,327,0.000436442989634479
البعض,5,0.4299999999999998,327,0.000436442989634479
الصيف,5,0.5599999999999998,327,0.000436442989634479
الأحمر,6,0.6349999999999998,327,0.000436442989634479
الشرطة,6,0.52,327,0.000436442989634479
خمس,3,0.375,327,0.000436442989634479
التدخين,7,0.735,327,0.000436442989634479
رأيك,4,0.49,327,0.000436442989634479
أقول,4,0.48,327,0.000436442989634479
الكرة,5,0.605,327,0.000436442989634479
بين,3,0.2700000000000003,327,0.000436442989634479
بجد,3,0.55,327,0.000436442989634479
كلب,3,0.4399999999999998,327,0.000436442989634479
أبدا,4,0.4800000000000001,327,0.000436442989634479
الكل,4,0.53,327,0.000436442989634479
الطاولة,7,0.665,327,0.000436442989634479
تحتاج,5,0.53,327,0.000436442989634479
متعب,4,0.485,327,0.000436442989634479
حول,3,0.3249999999999999,327,0.000436442989634479
المكتب,6,0.51,348,0.000414620840152755
كوكب,4,0.4300000000000001,348,0.000414620840152755
صديقي,5,0.6,348,0.000414620840152755
أفعل,4,0.43,348,0.000414620840152755
تنس,3,0.35,348,0.000414620840152755
سيأتي,5,0.62,348,0.000414620840152755
الفرنسية,8,0.8300000000000001,348,0.000414620840152755
بدأ,3,0.3599999999999999,348,0.000414620840152755
المساعدة,8,0.8599999999999999,348,0.000414620840152755
الجملة,6,0.56,348,0.000414620840152755
تلو,3,0.29,348,0.000414620840152755
إني,3,0.3699999999999999,348,0.000414620840152755
مايك,4,0.54,348,0.000414620840152755
يمكنها,6,0.6499999999999999,348,0.000414620840152755
أراك,4,0.44,348,0.000414620840152755
تتحدث,5,0.7100000000000002,348,0.000414620840152755
لكن,3,0.3900000000000001,348,0.000414620840152755
المستشفى,8,0.7399999999999993,348,0.000414620840152755
يتكلم,5,0.6700000000000002,348,0.000414620840152755
أدرس,4,0.4600000000000001,348,0.000414620840152755
إليه,4,0.4899999999999997,348,0.000414620840152755
دعني,4,0.4599999999999999,377,0.0003927986906710311
خير,3,0.43,377,0.0003927986906710311
الصباح,6,0.695,377,0.0003927986906710311
فجأة,4,0.5449999999999999,377,0.0003927986906710311
الرأي,5,0.495,377,0.0003927986906710311
القلعة,6,0.6100000000000002,377,0.0003927986906710311
كبير,4,0.5900000000000001,377,0.0003927986906710311
أصبح,4,0.4499999999999999,377,0.0003927986906710311
حدث,3,0.455,377,0.0003927986906710311
فعله,4,0.4650000000000001,377,0.0003927986906710311
السرير,6,0.6299999999999999,377,0.0003927986906710311
واحدا,5,0.54,377,0.0003927986906710311
قلت,3,0.365,377,0.0003927986906710311
بيته,4,0.6,377,0.0003927986906710311
اشتريت,6,0.565,377,0.0003927986906710311
سعيدا,5,0.58,377,0.0003927986906710311
بيتي,4,0.5199999999999999,377,0.0003927986906710311
إليك,4,0.56,377,0.0003927986906710311
ماري,4,0.445,377,0.0003927986906710311
لمدة,4,0.535,377,0.0003927986906710311
فقدت,4,0.5,377,0.0003927986906710311
فكرة,4,0.4699999999999999,377,0.0003927986906710311
الممكن,6,0.5700000000000001,377,0.0003927986906710311
عمل,3,0.4300000000000001,377,0.0003927986906710311
تفعله,5,0.575,377,0.0003927986906710311
الغد,4,0.3700000000000001,377,0.0003927986906710311
قطة,3,0.555,377,0.0003927986906710311
هكذا,4,0.575,377,0.0003927986906710311
الكلمة,6,0.595,377,0.0003927986906710311
عيد,3,0.3299999999999999,413,0.00037097654118930715
أحضر,4,0.4499999999999999,413,0.00037097654118930715
دون,3,0.2299999999999995,413,0.00037097654118930715
يتحدث,5,0.69,413,0.00037097654118930715
بطلاقة,6,0.77,413,0.00037097654118930715
مرحبا,5,0.6000000000000001,413,0.00037097654118930715
النافذة,7,0.79,413,0.00037097654118930715
سعيدة,5,0.71,413,0.00037097654118930715
الخطة,5,0.55,413,0.00037097654118930715
كأسا,4,0.3800000000000001,413,0.00037097654118930715
سيارتي,6,0.73,413,0.00037097654118930715
عندك,4,0.4499999999999999,413,0.00037097654118930715
مهما,4,0.56,413,0.00037097654118930715
أمر,3,0.3899999999999999,413,0.00037097654118930715
سبق,3,0.3999999999999999,413,0.00037097654118930715
الحيوانات,9,0.8599999999999999,413,0.00037097654118930715
ثلاث,4,0.4,413,0.00037097654118930715
واجبي,5,0.6499999999999999,413,0.00037097654118930715
صحيحا,5,0.6600000000000001,413,0.00037097654118930715
الشجرة,6,0.5799999999999998,413,0.00037097654118930715
الفندق,6,0.6699999999999997,413,0.00037097654118930715
معه,3,0.4500000000000002,413,0.00037097654118930715
يقود,4,0.4700000000000002,413,0.00037097654118930715
قيادة,5,0.54,413,0.00037097654118930715
إننا,4,0.5,413,0.00037097654118930715
فلم,3,0.3399999999999998,413,0.00037097654118930715
تفاحة,5,0.73,413,0.00037097654118930715
منك,3,0.5,413,0.00037097654118930715
مثل,3,0.4100000000000001,413,0.00037097654118930715
مجددا,5,0.7799999999999998,413,0.00037097654118930715
جديد,4,0.5500000000000003,413,0.00037097654118930715
القادم,6,0.5899999999999999,413,0.00037097654118930715
العالم,6,0.5299999999999998,413,0.00037097654118930715
وصلنا,5,0.5399999999999999,413,0.00037097654118930715
إنهم,4,0.4,413,0.00037097654118930715
أعد,3,0.2899999999999999,413,0.00037097654118930715
صورة,4,0.495,444,0.0003491543917075832
تقود,4,0.39,444,0.0003491543917075832
تأخرت,5,0.6900000000000001,444,0.0003491543917075832
كتابك,5,0.5800000000000001,444,0.0003491543917075832
حل,2,0.355,444,0.0003491543917075832
السيارات,8,0.8250000000000002,444,0.0003491543917075832
عالية,5,0.6350000000000001,444,0.0003491543917075832
لربما,5,0.6100000000000001,444,0.0003491543917075832
بيت,3,0.3350000000000001,444,0.0003491543917075832
مشكلة,5,0.565,444,0.0003491543917075832
بلد,3,0.4449999999999999,444,0.0003491543917075832
أشعر,4,0.4600000000000002,444,0.0003491543917075832
مشهور,5,0.7099999999999999,444,0.0003491543917075832
يعد,3,0.355,444,0.0003491543917075832
أجمل,4,0.4649999999999999,444,0.0003491543917075832
المباراة,8,0.745,444,0.0003491543917075832
سأذهب,5,0.655,444,0.0003491543917075832
ستمطر,5,0.6849999999999999,444,0.0003491543917075832
ذاهب,4,0.4749999999999997,444,0.0003491543917075832
تكن,3,0.3399999999999999,444,0.0003491543917075832
أنهيت,5,0.4700000000000001,444,0.0003491543917075832
رفضت,4,0.5399999999999999,444,0.0003491543917075832
تحت,3,0.3,444,0.0003491543917075832
قابلته,6,0.67,444,0.0003491543917075832
المفضل,6,0.725,444,0.0003491543917075832
يحبون,5,0.5149999999999999,444,0.0003491543917075832
ستذهب,5,0.6950000000000001,444,0.0003491543917075832
الليلة,6,0.6099999999999999,444,0.0003491543917075832
زالت,4,0.39,444,0.0003491543917075832
صديق,4,0.4599999999999999,444,0.0003491543917075832
تعيش,4,0.4649999999999999,444,0.0003491543917075832
للتو,4,0.5800000000000001,469,0.0003273322422258593
يمكنه,5,0.5200000000000002,469,0.0003273322422258593
صعبة,4,0.54,469,0.0003273322422258593
فحسب,4,0.56,469,0.0003273322422258593
أستعير,6,0.5899999999999999,469,0.0003273322422258593
غضون,4,0.4599999999999999,469,0.0003273322422258593
رسالة,5,0.6799999999999999,469,0.0003273322422258593
طريقي,5,0.6100000000000003,469,0.0003273322422258593
بقي,3,0.4199999999999999,469,0.0003273322422258593
عملك,4,0.5999999999999999,469,0.0003273322422258593
مشغول,5,0.5899999999999999,469,0.0003273322422258593
يحدث,4,0.4499999999999999,469,0.0003273322422258593
بها,3,0.32,469,0.0003273322422258593
مريض,4,0.52,469,0.0003273322422258593
أسمع,4,0.4199999999999999,469,0.0003273322422258593
طعام,4,0.3900000000000001,469,0.0003273322422258593
تفعل,4,0.54,469,0.0003273322422258593
يحتاج,5,0.5499999999999999,469,0.0003273322422258593
بالرغم,6,0.48,469,0.0003273322422258593
معنى,4,0.4100000000000001,469,0.0003273322422258593
الوحيد,6,0.54,469,0.0003273322422258593
العام,5,0.4100000000000001,469,0.0003273322422258593
الليل,5,0.4700000000000002,469,0.0003273322422258593
صوت,3,0.4,469,0.0003273322422258593
سعيد,4,0.5499999999999998,469,0.0003273322422258593
أكل,3,0.2749999999999999,507,0.0003055100927441353
عدد,3,0.3899999999999999,507,0.0003055100927441353
الأمس,5,0.6699999999999999,507,0.0003055100927441353
السابعة,7,0.6549999999999998,507,0.0003055100927441353
الفيلم,6,0.4549999999999998,507,0.0003055100927441353
كلنا,4,0.4649999999999999,507,0.0003055100927441353
الطيور,6,0.54,507,0.0003055100927441353
جاهز,4,0.585,507,0.0003055100927441353
أرى,3,0.32,507,0.0003055100927441353
منا,3,0.38,507,0.0003055100927441353
خرجت,4,0.57,507,0.0003055100927441353
الأزرق,6,0.62,507,0.0003055100927441353
يملك,4,0.4599999999999998,507,0.0003055100927441353
حار,3,0.505,507,0.0003055100927441353
أمطرت,5,0.6099999999999999,507,0.0003055100927441353
تعلم,4,0.515,507,0.0003055100927441353
بخير,4,0.5799999999999998,507,0.0003055100927441353
الشارع,6,0.66,507,0.0003055100927441353
طبيبا,5,0.56,507,0.0003055100927441353
نيويورك,7,0.715,507,0.0003055100927441353
تسكن,4,0.45,507,0.0003055100927441353
بالإنجليزية,11,1.055,507,0.0003055100927441353
امرأة,5,0.5399999999999999,507,0.0003055100927441353
السيد,5,0.52,507,0.0003055100927441353
سيارته,6,0.8099999999999998,507,0.0003055100927441353
القيادة,7,0.84,507,0.0003055100927441353
جدي,3,0.44,507,0.0003055100927441353
عام,3,0.2950000000000004,507,0.0003055100927441353
ألف,3,0.3249999999999999,507,0.0003055100927441353
قابلتها,7,0.8,507,0.0003055100927441353
لعب,3,0.3349999999999999,507,0.0003055100927441353
الخطأ,5,0.5000000000000001,507,0.0003055100927441353
أعود,4,0.4750000000000001,507,0.0003055100927441353
اتصل,4,0.515,507,0.0003055100927441353
القدوم,6,0.5700000000000001,507,0.0003055100927441353
أمس,3,0.5249999999999999,507,0.0003055100927441353
حالا,4,0.575,507,0.0003055100927441353
عاصمة,5,0.585,507,0.0003055100927441353
غاية,4,0.4099999999999999,557,0.00028368794326241134
تنام,4,0.48,557,0.00028368794326241134
استمرت,6,0.6799999999999999,557,0.00028368794326241134
الأولاد,7,0.5800000000000001,557,0.00028368794326241134
حاولت,5,0.63,557,0.00028368794326241134
الى,3,0.25,557,0.00028368794326241134
زلت,3,0.35,557,0.00028368794326241134
يسكن,4,0.4200000000000001,557,0.00028368794326241134
متعبا,5,0.65,557,0.00028368794326241134
شرب,3,0.3200000000000003,557,0.00028368794326241134
جديدا,5,0.6200000000000001,557,0.00028368794326241134
تقع,3,0.4099999999999997,557,0.00028368794326241134
بل,2,0.1899999999999999,557,0.00028368794326241134
أولا,4,0.5499999999999998,557,0.00028368794326241134
ثم,2,0.36,557,0.00028368794326241134
الفلم,5,0.38,557,0.00028368794326241134
النجدة,6,0.7399999999999999,557,0.00028368794326241134
تركت,4,0.44,557,0.00028368794326241134
قل,2,0.2199999999999997,557,0.00028368794326241134
غنيا,4,0.54,557,0.00028368794326241134
التفاحة,7,0.79,557,0.00028368794326241134
مرتين,5,0.7400000000000002,557,0.00028368794326241134
كلمة,4,0.4299999999999999,557,0.00028368794326241134
لاحقا,5,0.6400000000000001,557,0.00028368794326241134
العجوز,6,0.5999999999999999,557,0.00028368794326241134
البشر,5,0.5699999999999994,557,0.00028368794326241134
أحبك,4,0.62,557,0.00028368794326241134
الصوت,5,0.5900000000000001,557,0.00028368794326241134
طريق,4,0.3899999999999999,557,0.00028368794326241134
القلم,5,0.5399999999999998,557,0.00028368794326241134
قصة,3,0.4599999999999999,557,0.00028368794326241134
طويلة,5,0.55,557,0.00028368794326241134
عمتي,4,0.6000000000000001,557,0.00028368794326241134
الجديدة,7,0.6299999999999999,557,0.00028368794326241134
أتمنى,5,0.5599999999999998,557,0.00028368794326241134
خطأ,3,0.4500000000000002,557,0.00028368794326241134
الأشجار,7,0.6600000000000001,557,0.00028368794326241134
أصبحت,5,0.5700000000000001,557,0.00028368794326241134
بيتك,4,0.56,557,0.00028368794326241134
أستخدم,6,0.54,557,0.00028368794326241134
تصبح,4,0.48,557,0.00028368794326241134
أنني,4,0.4400000000000004,557,0.00028368794326241134
كنا,3,0.3500000000000001,557,0.00028368794326241134
