Word,Length of characters,Frequency rank,Relative frequency
cargo,5,657,0.00018987041344282527
década,6,657,0.00018987041344282527
elección,8,657,0.00018987041344282527
visto,5,657,0.00018987041344282527
evento,6,657,0.00018987041344282527
especial,8,657,0.00018987041344282527
fecha,5,657,0.00018987041344282527
semanas,7,657,0.00018987041344282527
propio,6,657,0.00018987041344282527
edificio,8,657,0.00018987041344282527
electrónicos,12,657,0.00018987041344282527
inversiones,11,657,0.00018987041344282527
hoy,3,657,0.00018987041344282527
futuro,6,657,0.00018987041344282527
idea,4,657,0.00018987041344282527
seguridad,9,657,0.00018987041344282527
asegurar,8,657,0.00018987041344282527
encima,6,657,0.00018987041344282527
medida,6,657,0.00018987041344282527
ir,2,657,0.00018987041344282527
global,6,657,0.00018987041344282527
valor,5,657,0.00018987041344282527
pequeños,8,657,0.00018987041344282527
olímpicos,9,657,0.00018987041344282527
cuál,4,657,0.00018987041344282527
fuerzas,7,657,0.00018987041344282527
áfrica,6,657,0.00018987041344282527
luna,4,657,0.00018987041344282527
francés,7,657,0.00018987041344282527
camerún,7,657,0.00018987041344282527
hija,4,657,0.00018987041344282527
aumento,7,657,0.00018987041344282527
afirma,6,657,0.00018987041344282527
niveles,7,657,0.00018987041344282527
asociación,10,657,0.00018987041344282527
ejemplo,7,657,0.00018987041344282527
responsabilidad,15,657,0.00018987041344282527
bbc,3,657,0.00018987041344282527
mantener,8,657,0.00018987041344282527
gastos,6,657,0.00018987041344282527
llevó,5,657,0.00018987041344282527
poca,4,657,0.00018987041344282527
hubiera,7,657,0.00018987041344282527
generales,9,657,0.00018987041344282527
agencia,7,657,0.00018987041344282527
inicio,6,657,0.00018987041344282527
capital,7,657,0.00018987041344282527
instituto,9,657,0.00018987041344282527
joseph,6,657,0.00018987041344282527
joven,5,657,0.00018987041344282527
especialmente,13,657,0.00018987041344282527
oficial,7,657,0.00018987041344282527
resistencia,11,657,0.00018987041344282527
allí,4,657,0.00018987041344282527
respuestas,10,657,0.00018987041344282527
representa,10,657,0.00018987041344282527
lord,4,657,0.00018987041344282527
conoció,7,657,0.00018987041344282527
preguntas,9,657,0.00018987041344282527
apareció,8,657,0.00018987041344282527
grupo,5,657,0.00018987041344282527
esposa,6,657,0.00018987041344282527
alfabeto,8,657,0.00018987041344282527
disney,6,657,0.00018987041344282527
actualmente,11,657,0.00018987041344282527
ficción,7,657,0.00018987041344282527
exterior,8,657,0.00018987041344282527
hubo,4,657,0.00018987041344282527
diez,4,657,0.00018987041344282527
permitió,8,657,0.00018987041344282527
pila,4,657,0.00018987041344282527
civiles,7,657,0.00018987041344282527
canción,7,657,0.00018987041344282527
política,8,657,0.00018987041344282527
monasterio,10,657,0.00018987041344282527
papel,5,657,0.00018987041344282527
qing,4,657,0.00018987041344282527
iglesia,7,657,0.00018987041344282527
poderes,7,657,0.00018987041344282527
dentro,6,657,0.00018987041344282527
amigos,6,657,0.00018987041344282527
kesha,5,657,0.00018987041344282527
tendencia,9,657,0.00018987041344282527
rebelión,8,657,0.00018987041344282527
centro,6,657,0.00018987041344282527
otomano,7,657,0.00018987041344282527
rona,4,657,0.00018987041344282527
rafferty,8,657,0.00018987041344282527
mongolia,8,657,0.00018987041344282527
tercer,6,657,0.00018987041344282527
debate,6,657,0.00018987041344282527
paz,3,657,0.00018987041344282527
inglés,6,657,0.00018987041344282527
álbum,5,657,0.00018987041344282527
portavoz,8,657,0.00018987041344282527
social,6,657,0.00018987041344282527
favor,5,657,0.00018987041344282527
unión,5,657,0.00018987041344282527
económico,9,657,0.00018987041344282527
frontera,8,657,0.00018987041344282527
nunca,5,657,0.00018987041344282527
fuente,6,657,0.00018987041344282527
murió,5,657,0.00018987041344282527
mediados,8,657,0.00018987041344282527
fuera,5,657,0.00018987041344282527
nació,5,657,0.00018987041344282527
horas,5,657,0.00018987041344282527
pueblo,6,657,0.00018987041344282527
tribunal,8,657,0.00018987041344282527
importante,10,657,0.00018987041344282527
premios,7,657,0.00018987041344282527
asesinato,9,657,0.00018987041344282527
anticipado,10,657,0.00018987041344282527
lengua,6,657,0.00018987041344282527
asunto,6,657,0.00018987041344282527
afirman,7,657,0.00018987041344282527
ventaja,7,657,0.00018987041344282527
york,4,657,0.00018987041344282527
simplemente,11,657,0.00018987041344282527
crear,5,657,0.00018987041344282527
trabajadores,12,657,0.00018987041344282527
libro,5,657,0.00018987041344282527
baja,4,657,0.00018987041344282527
permite,7,657,0.00018987041344282527
mi,2,657,0.00018987041344282527
vuelta,6,657,0.00018987041344282527
dieron,6,657,0.00018987041344282527
construir,9,657,0.00018987041344282527
dicho,5,657,0.00018987041344282527
base,4,657,0.00018987041344282527
carta,5,657,0.00018987041344282527
evitar,6,657,0.00018987041344282527
oro,3,657,0.00018987041344282527
londres,7,657,0.00018987041344282527
búsqueda,8,657,0.00018987041344282527
pareja,6,657,0.00018987041344282527
pacífico,8,657,0.00018987041344282527
tomar,5,657,0.00018987041344282527
teoría,6,657,0.00018987041344282527
motivo,6,657,0.00018987041344282527
pasó,4,657,0.00018987041344282527
vivir,5,657,0.00018987041344282527
natural,7,657,0.00018987041344282527
hemos,5,1060,0.00014240281008211895
soldados,8,1060,0.00014240281008211895
mostrado,8,1060,0.00014240281008211895
artista,7,1060,0.00014240281008211895
creciendo,9,1060,0.00014240281008211895
votar,5,1060,0.00014240281008211895
pruebas,7,1060,0.00014240281008211895
chino,5,1060,0.00014240281008211895
curie,5,1060,0.00014240281008211895
trabajar,8,1060,0.00014240281008211895
reunió,6,1060,0.00014240281008211895
anunció,7,1060,0.00014240281008211895
posición,8,1060,0.00014240281008211895
justo,5,1060,0.00014240281008211895
marina,6,1060,0.00014240281008211895
terminado,9,1060,0.00014240281008211895
proteger,8,1060,0.00014240281008211895
volvió,6,1060,0.00014240281008211895
industria,9,1060,0.00014240281008211895
suelo,5,1060,0.00014240281008211895
redujo,6,1060,0.00014240281008211895
suerte,6,1060,0.00014240281008211895
plan,4,1060,0.00014240281008211895
wright,6,1060,0.00014240281008211895
equipo,6,1060,0.00014240281008211895
publicación,11,1060,0.00014240281008211895
necesaria,9,1060,0.00014240281008211895
tampoco,7,1060,0.00014240281008211895
supuesto,8,1060,0.00014240281008211895
firmado,7,1060,0.00014240281008211895
noche,5,1060,0.00014240281008211895
animales,8,1060,0.00014240281008211895
francesa,8,1060,0.00014240281008211895
ámbito,6,1060,0.00014240281008211895
legales,7,1060,0.00014240281008211895
fuese,5,1060,0.00014240281008211895
semillas,8,1060,0.00014240281008211895
varones,7,1060,0.00014240281008211895
naturaleza,10,1060,0.00014240281008211895
yemen,5,1060,0.00014240281008211895
transporte,10,1060,0.00014240281008211895
cambios,7,1060,0.00014240281008211895
recibido,8,1060,0.00014240281008211895
cierto,6,1060,0.00014240281008211895
holanda,7,1060,0.00014240281008211895
piloto,6,1060,0.00014240281008211895
parecía,7,1060,0.00014240281008211895
utilizó,7,1060,0.00014240281008211895
decidir,7,1060,0.00014240281008211895
diferencias,11,1060,0.00014240281008211895
haciendo,8,1060,0.00014240281008211895
quizás,6,1060,0.00014240281008211895
pronto,6,1060,0.00014240281008211895
postura,7,1060,0.00014240281008211895
consideraba,11,1060,0.00014240281008211895
independiente,13,1060,0.00014240281008211895
amistad,7,1060,0.00014240281008211895
bogd,4,1060,0.00014240281008211895
debía,5,1060,0.00014240281008211895
razón,5,1060,0.00014240281008211895
tendrá,6,1060,0.00014240281008211895
amigo,5,1060,0.00014240281008211895
desarrollado,12,1060,0.00014240281008211895
belleza,7,1060,0.00014240281008211895
khaan,5,1060,0.00014240281008211895
mando,5,1060,0.00014240281008211895
habitantes,10,1060,0.00014240281008211895
correos,7,1060,0.00014240281008211895
decisión,8,1060,0.00014240281008211895
científicos,11,1060,0.00014240281008211895
modelo,6,1060,0.00014240281008211895
últimas,7,1060,0.00014240281008211895
libre,5,1060,0.00014240281008211895
continuación,12,1060,0.00014240281008211895
francisco,9,1060,0.00014240281008211895
música,6,1060,0.00014240281008211895
puntos,6,1060,0.00014240281008211895
reconocido,10,1060,0.00014240281008211895
construcción,12,1060,0.00014240281008211895
podemos,7,1060,0.00014240281008211895
alpes,5,1060,0.00014240281008211895
opio,4,1060,0.00014240281008211895
explicó,7,1060,0.00014240281008211895
trabajos,8,1060,0.00014240281008211895
reciente,8,1060,0.00014240281008211895
existen,7,1060,0.00014240281008211895
winstone,8,1060,0.00014240281008211895
suiza,5,1060,0.00014240281008211895
clientes,8,1060,0.00014240281008211895
británicos,10,1060,0.00014240281008211895
anuncio,7,1060,0.00014240281008211895
artistas,8,1060,0.00014240281008211895
independencia,13,1060,0.00014240281008211895
republicano,11,1060,0.00014240281008211895
consumidores,12,1060,0.00014240281008211895
bajas,5,1060,0.00014240281008211895
john,4,1060,0.00014240281008211895
cuentas,7,1060,0.00014240281008211895
digital,7,1060,0.00014240281008211895
extremo,7,1060,0.00014240281008211895
andes,5,1060,0.00014240281008211895
treinta,7,1060,0.00014240281008211895
da,2,1060,0.00014240281008211895
comienzo,8,1060,0.00014240281008211895
contundente,11,1060,0.00014240281008211895
drama,5,1060,0.00014240281008211895
proyectos,9,1060,0.00014240281008211895
aplicación,10,1060,0.00014240281008211895
domingo,7,1060,0.00014240281008211895
hijo,4,1060,0.00014240281008211895
evaluación,10,1060,0.00014240281008211895
australianos,12,1060,0.00014240281008211895
planes,6,1060,0.00014240281008211895
clasificación,13,1060,0.00014240281008211895
incluye,7,1060,0.00014240281008211895
carbono,7,1060,0.00014240281008211895
méxico,6,1060,0.00014240281008211895
valentino,9,1060,0.00014240281008211895
brisbane,8,1060,0.00014240281008211895
cabeza,6,1060,0.00014240281008211895
duró,4,1060,0.00014240281008211895
altos,5,1060,0.00014240281008211895
decía,5,1060,0.00014240281008211895
reducir,7,1060,0.00014240281008211895
porcentaje,10,1060,0.00014240281008211895
cuerpo,6,1060,0.00014240281008211895
espacio,7,1060,0.00014240281008211895
completar,9,1060,0.00014240281008211895
antonio,7,1060,0.00014240281008211895
